non_adjusted_date,run_date,service_id,operator,is_passenger_train,scheduled_arrival,actual_arrival,is_actual,next_day_arrival,origin,destination,was_scheduled_to_stop,stop_status,delay_minutes,origin_csr,origin_longitude,origin_latitude,destination_csr,destination_longitude,destination_latitude
2025-01-30,2025-01-30,W24044,Great Northern,True,15:05,15:05,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-30,2025-01-30,W25371,Thameslink,True,15:06,15:10,True,False,St Neots,Horsham,True,CALL,0,SNO,-0.247413912323246,52.2315663288051,HRH,-0.319269498076974,51.0660637772242
2025-01-30,2025-01-30,W26181,Thameslink,True,15:07,15:05,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-01-30,2025-01-30,W23926,Great Northern,True,15:13,15:37,True,False,Letchworth,London Kings Cross,True,CALL,0,,,,,,
2025-01-30,2025-01-30,W23739,Great Northern,True,15:20,15:20,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W23729,Great Northern,True,15:20,15:19,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-01-30,2025-01-30,W26193,Thameslink,True,15:21,15:42,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-01-30,2025-01-30,W25378,Thameslink,True,15:22,15:20,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-01-30,2025-01-30,W23551,Great Northern,True,15:32,15:49,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-01-30,2025-01-30,W24064,Great Northern,True,15:35,15:35,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W24050,Great Northern,True,15:35,15:34,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-30,2025-01-30,W25375,Thameslink,True,15:36,15:51,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-01-30,2025-01-30,W26185,Thameslink,True,15:37,15:43,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-01-30,2025-01-30,W23553,Great Northern,True,15:43,15:42,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-01-30,2025-01-30,W23735,Great Northern,True,15:50,15:50,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-01-30,2025-01-30,W26198,Thameslink,True,15:51,16:06,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-01-30,2025-01-30,W23746,Great Northern,True,15:50,15:52,True,False,Hertford North,Moorgate,True,CALL,0,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W25382,Thameslink,True,15:52,15:52,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-01-30,2025-01-30,W23555,Great Northern,True,16:02,16:02,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-01-30,2025-01-30,W24056,Great Northern,True,16:05,16:05,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-30,2025-01-30,W25379,Thameslink,True,16:06,16:19,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-01-30,2025-01-30,W24070,Great Northern,True,16:05,16:05,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W26191,Thameslink,True,16:07,16:06,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-01-30,2025-01-30,W23928,Great Northern,True,16:13,16:16,True,False,Letchworth,London Kings Cross,True,CALL,0,,,,,,
2025-01-30,2025-01-30,W24062,Great Northern,True,16:15,16:15,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-30,2025-01-30,W23750,Great Northern,True,16:18,16:25,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W26203,Thameslink,True,16:21,16:34,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-01-30,2025-01-30,W25386,Thameslink,True,16:22,16:25,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-01-30,2025-01-30,W23855,Great Northern,True,16:26,16:28,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W23742,Great Northern,True,16:25,16:25,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-01-30,2025-01-30,W23558,Great Northern,True,16:32,16:33,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-01-30,2025-01-30,W24066,Great Northern,True,16:33,16:32,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-30,2025-01-30,W25383,Thameslink,True,16:36,16:39,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-01-30,2025-01-30,W26195,Thameslink,True,16:37,16:36,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-01-30,2025-01-30,W24077,Great Northern,True,16:38,16:37,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W23468,Great Northern,True,16:40,16:39,True,False,Moorgate,Hertford North,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-01-30,2025-01-30,W23560,Great Northern,True,16:43,16:42,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-01-30,2025-01-30,W26958,Thameslink,True,16:44,16:42,True,False,Sevenoaks,Welwyn Garden City,True,CALL,0,SEV,0.181668922903894,51.2768634092279,WGC,-0.20407048939388,51.8010467291572
2025-01-30,2025-01-30,W23854,Great Northern,True,16:48,16:48,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-30,2025-01-30,W23756,Great Northern,True,16:51,16:49,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W26208,Thameslink,True,16:51,16:53,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-01-30,2025-01-30,W25390,Thameslink,True,16:52,16:51,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-01-30,2025-01-30,W23748,Great Northern,True,16:55,16:56,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-01-30,2025-01-30,W24076,Great Northern,True,16:56,16:55,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W23562,Great Northern,True,17:02,17:02,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-01-30,2025-01-30,W23470,Great Northern,True,17:03,17:02,True,False,Hertford North,Moorgate,True,CALL,0,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W24072,Great Northern,True,17:03,17:02,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-30,2025-01-30,W25387,Thameslink,True,17:06,17:10,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-01-30,2025-01-30,W26201,Thameslink,True,17:07,17:07,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-01-30,2025-01-30,W23469,Great Northern,True,17:09,17:09,True,False,Moorgate,Hertford North,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-01-30,2025-01-30,W24083,Great Northern,True,17:10,17:10,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W23565,Great Northern,True,17:14,17:27,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-01-30,2025-01-30,W26959,Thameslink,True,17:14,17:13,True,False,Sevenoaks,Welwyn Garden City,True,CALL,0,SEV,0.181668922903894,51.2768634092279,WGC,-0.20407048939388,51.8010467291572
2025-01-30,2025-01-30,W23856,Great Northern,True,17:15,17:14,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-30,2025-01-30,W23842,Great Northern,True,17:21,17:21,True,False,Moorgate,Gordon Hill,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,GDH,-0.0946105124636726,51.6633336093912
2025-01-30,2025-01-30,W26213,Thameslink,True,17:21,17:23,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-01-30,2025-01-30,W23761,Great Northern,True,17:20,17:22,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W25394,Thameslink,True,17:22,17:27,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-01-30,2025-01-30,W23858,Great Northern,True,17:26,17:30,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W23837,Great Northern,True,17:27,17:27,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-01-30,2025-01-30,W26882,Thameslink,True,17:28,17:33,True,False,Welwyn Garden City,Sevenoaks,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,SEV,0.181668922903894,51.2768634092279
2025-01-30,2025-01-30,W23567,Great Northern,True,17:32,17:32,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-01-30,2025-01-30,W24079,Great Northern,True,17:33,17:32,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-30,2025-01-30,W23473,Great Northern,True,17:33,17:39,True,False,Hertford North,Moorgate,True,CALL,0,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W25391,Thameslink,True,17:36,17:38,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-01-30,2025-01-30,W26205,Thameslink,True,17:37,17:36,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-01-30,2025-01-30,W23471,Great Northern,True,17:39,17:39,True,False,Moorgate,Hertford North,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-01-30,2025-01-30,W24090,Great Northern,True,17:41,17:42,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W23569,Great Northern,True,17:44,17:45,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-01-30,2025-01-30,W26960,Thameslink,True,17:44,17:45,True,False,Sevenoaks,Welwyn Garden City,True,CALL,0,SEV,0.181668922903894,51.2768634092279,WGC,-0.20407048939388,51.8010467291572
2025-01-30,2025-01-30,W23857,Great Northern,True,17:45,17:45,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-30,2025-01-30,W23766,Great Northern,True,17:49,17:49,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W23843,Great Northern,True,17:51,17:52,True,False,Moorgate,Gordon Hill,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,GDH,-0.0946105124636726,51.6633336093912
2025-01-30,2025-01-30,W26218,Thameslink,True,17:51,17:58,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-01-30,2025-01-30,W25398,Thameslink,True,17:52,17:59,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-01-30,2025-01-30,W23860,Great Northern,True,17:56,17:57,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W26888,Thameslink,True,17:58,18:01,True,False,Welwyn Garden City,Sevenoaks,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,SEV,0.181668922903894,51.2768634092279
2025-01-30,2025-01-30,W23839,Great Northern,True,17:57,17:57,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-01-30,2025-01-30,W23571,Great Northern,True,18:02,18:10,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-01-30,2025-01-30,W24086,Great Northern,True,18:03,18:02,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-30,2025-01-30,W23475,Great Northern,True,18:03,18:04,True,False,Hertford North,Moorgate,True,CALL,0,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W25395,Thameslink,True,18:06,18:12,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-01-30,2025-01-30,W26211,Thameslink,True,18:07,18:13,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-01-30,2025-01-30,W23472,Great Northern,True,18:10,18:11,True,False,Moorgate,Hertford North,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-01-30,2025-01-30,W24095,Great Northern,True,18:11,18:10,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W23574,Great Northern,True,18:14,18:21,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-01-30,2025-01-30,W26962,Thameslink,True,18:14,18:16,True,False,Sevenoaks,Welwyn Garden City,True,CALL,0,SEV,0.181668922903894,51.2768634092279,WGC,-0.20407048939388,51.8010467291572
2025-01-30,2025-01-30,W23859,Great Northern,True,18:18,18:18,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-30,2025-01-30,W23772,Great Northern,True,18:18,18:18,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W26223,Thameslink,True,18:21,18:22,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-01-30,2025-01-30,W25402,Thameslink,True,18:22,18:24,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-01-30,2025-01-30,W23862,Great Northern,True,18:26,18:32,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W23765,Great Northern,True,18:25,18:25,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-01-30,2025-01-30,W26894,Thameslink,True,18:28,18:39,True,False,Welwyn Garden City,Sevenoaks,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,SEV,0.181668922903894,51.2768634092279
2025-01-30,2025-01-30,W23576,Great Northern,True,18:32,18:33,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-01-30,2025-01-30,W24091,Great Northern,True,18:33,18:32,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-30,2025-01-30,W23477,Great Northern,True,18:33,18:36,True,False,Hertford North,Moorgate,True,CALL,0,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W25399,Thameslink,True,18:36,18:38,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-01-30,2025-01-30,W26215,Thameslink,True,18:37,18:36,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-01-30,2025-01-30,W23474,Great Northern,True,18:40,18:40,True,False,Moorgate,Hertford North,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-01-30,2025-01-30,W24101,Great Northern,True,18:41,18:43,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W23578,Great Northern,True,18:44,18:45,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-01-30,2025-01-30,W26964,Thameslink,True,18:44,18:43,True,False,Sevenoaks,Welwyn Garden City,True,CALL,0,SEV,0.181668922903894,51.2768634092279,WGC,-0.20407048939388,51.8010467291572
2025-01-30,2025-01-30,W23861,Great Northern,True,18:48,18:47,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-30,2025-01-30,W23778,Great Northern,True,18:48,18:50,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W26228,Thameslink,True,18:51,18:54,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-01-30,2025-01-30,W25406,Thameslink,True,18:52,19:05,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-01-30,2025-01-30,W23770,Great Northern,True,18:55,18:55,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-01-30,2025-01-30,W23864,Great Northern,True,18:56,18:57,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W26900,Thameslink,True,18:58,18:59,True,False,Welwyn Garden City,Sevenoaks,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,SEV,0.181668922903894,51.2768634092279
2025-01-30,2025-01-30,W23893,Great Northern,True,19:02,19:01,True,False,London Kings Cross,Letchworth,True,CALL,0,,,,,,
2025-01-30,2025-01-30,W23479,Great Northern,True,19:03,19:04,True,False,Hertford North,Moorgate,True,CALL,0,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W24097,Great Northern,True,19:03,19:03,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-30,2025-01-30,W25403,Thameslink,True,19:06,19:10,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-01-30,2025-01-30,W26221,Thameslink,True,19:07,19:08,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-01-30,2025-01-30,W23476,Great Northern,True,19:10,19:09,True,False,Moorgate,Hertford North,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-01-30,2025-01-30,W24107,Great Northern,True,19:11,19:10,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W23581,Great Northern,True,19:14,19:24,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-01-30,2025-01-30,W26965,Thameslink,True,19:14,19:13,True,False,Sevenoaks,Welwyn Garden City,True,CALL,0,SEV,0.181668922903894,51.2768634092279,WGC,-0.20407048939388,51.8010467291572
2025-01-30,2025-01-30,W23863,Great Northern,True,19:18,19:17,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-30,2025-01-30,W23782,Great Northern,True,19:20,19:20,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W26233,Thameslink,True,19:21,19:22,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-01-30,2025-01-30,W25410,Thameslink,True,19:22,19:22,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-01-30,2025-01-30,W23777,Great Northern,True,19:25,19:27,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-01-30,2025-01-30,W23583,Great Northern,True,19:32,19:33,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-01-30,2025-01-30,W24103,Great Northern,True,19:33,19:32,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-30,2025-01-30,W24111,Great Northern,True,19:35,19:37,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W25407,Thameslink,True,19:36,19:39,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-01-30,2025-01-30,W26225,Thameslink,True,19:37,19:43,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-01-30,2025-01-30,W23478,Great Northern,True,19:40,19:39,True,False,Moorgate,Hertford North,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-01-30,2025-01-30,W23585,Great Northern,True,19:43,19:46,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-01-30,2025-01-30,W24109,Great Northern,True,19:48,19:47,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-01-30,2025-01-30,W23788,Great Northern,True,19:50,19:51,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W26238,Thameslink,True,19:51,19:55,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-01-30,2025-01-30,W25414,Thameslink,True,19:52,19:51,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-01-30,2025-01-30,W23786,Great Northern,True,19:55,19:54,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-01-30,2025-01-30,W23895,Great Northern,True,20:02,20:02,True,False,London Kings Cross,Letchworth,True,CALL,0,,,,,,
2025-01-30,2025-01-30,W24117,Great Northern,True,20:05,20:05,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-01-30,2025-01-30,W25411,Thameslink,True,20:06,20:16,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-01-30,2025-01-30,W26231,Thameslink,True,20:07,20:05,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
