run_date,service_id,operator,is_passenger_train,scheduled_arrival,actual_arrival,is_actual,origin,destination,was_scheduled_to_stop,stop_status,delay_minutes
2025-02-04,W25414,Thameslink,True,19:52,19:54,True,Horsham,Peterborough,True,CALL,2
2025-02-04,W23786,Great Northern,True,19:55,19:54,True,Moorgate,Stevenage,True,CALL,-1
2025-02-04,W23895,Great Northern,True,20:02,20:01,True,London Kings Cross,Letchworth,True,CALL,-1
2025-02-04,W24117,Great Northern,True,20:05,20:05,True,Welwyn Garden City,Moorgate,True,CALL,0
2025-02-04,W25411,Thameslink,True,20:06,20:09,True,Peterborough,Horsham,True,CALL,3
2025-02-04,W26231,Thameslink,True,20:07,20:05,True,Brighton,Cambridge,True,CALL,-2
2025-02-04,W24114,Great Northern,True,20:10,20:10,True,Moorgate,Welwyn Garden City,True,CALL,0
2025-02-04,W23588,Great Northern,True,20:13,20:15,True,Cambridge,London Kings Cross,True,CALL,2
2025-02-04,W23794,Great Northern,True,20:20,20:21,True,Stevenage,Moorgate,True,CALL,1
2025-02-04,W25418,Thameslink,True,20:22,20:20,True,Horsham,Peterborough,True,CALL,-2
2025-02-04,W23791,Great Northern,True,20:25,20:24,True,Moorgate,Stevenage,True,CALL,-1
2025-02-04,W23591,Great Northern,True,20:32,20:31,True,London Kings Cross,Cambridge,True,CALL,-1
2025-02-04,W24123,Great Northern,True,20:35,20:36,True,Welwyn Garden City,Moorgate,True,CALL,1
2025-02-04,W25415,Thameslink,True,20:36,20:40,True,Peterborough,Horsham,True,CALL,4
2025-02-04,W26235,Thameslink,True,20:37,20:36,True,Brighton,Cambridge,True,CALL,-1
2025-02-04,W24120,Great Northern,True,20:40,20:39,True,Moorgate,Welwyn Garden City,True,CALL,-1
2025-02-04,W23592,Great Northern,True,20:43,20:51,True,Cambridge,London Kings Cross,True,CALL,8
2025-02-04,W23800,Great Northern,True,20:50,20:49,True,Stevenage,Moorgate,True,CALL,-1
2025-02-04,W26244,Thameslink,True,20:51,20:56,True,Cambridge,Brighton,True,CALL,5
2025-02-04,W25422,Thameslink,True,20:52,21:00,True,Horsham,Peterborough,True,CALL,8
2025-02-04,W23798,Great Northern,True,20:55,20:54,True,Moorgate,Stevenage,True,CALL,-1
2025-02-04,W23897,Great Northern,True,21:02,21:04,True,London Kings Cross,Letchworth,True,CALL,2
2025-02-04,W24129,Great Northern,True,21:05,21:04,True,Welwyn Garden City,Moorgate,True,CALL,-1
2025-02-04,W25419,Thameslink,True,21:06,21:11,True,Peterborough,Horsham,True,CALL,5
2025-02-04,W24126,Great Northern,True,21:10,21:10,True,Moorgate,Welwyn Garden City,True,CALL,0
2025-02-04,W23595,Great Northern,True,21:13,21:13,True,Cambridge,London Kings Cross,True,CALL,0
2025-02-04,W23806,Great Northern,True,21:20,21:21,True,Stevenage,Moorgate,True,CALL,1
2025-02-04,W25426,Thameslink,True,21:22,21:20,True,Horsham,Peterborough,True,CALL,-2
2025-02-04,W23803,Great Northern,True,21:25,21:24,True,Moorgate,Stevenage,True,CALL,-1
2025-02-04,W23598,Great Northern,True,21:32,21:32,True,London Kings Cross,Cambridge,True,CALL,0
2025-02-04,W24135,Great Northern,True,21:35,21:39,True,Welwyn Garden City,Moorgate,True,CALL,4
2025-02-04,W25423,Thameslink,True,21:36,21:43,True,Peterborough,Horsham,True,CALL,7
2025-02-04,W26241,Thameslink,True,21:37,21:43,True,Brighton,Cambridge,True,CALL,6
2025-02-04,W24132,Great Northern,True,21:40,21:39,True,Moorgate,Welwyn Garden City,True,CALL,-1
2025-02-04,W23599,Great Northern,True,21:43,21:46,True,Cambridge,London Kings Cross,True,CALL,3
2025-02-04,W23812,Great Northern,True,21:50,21:52,True,Stevenage,Moorgate,True,CALL,2
2025-02-04,W26250,Thameslink,True,21:51,21:50,True,Cambridge,Brighton,True,CALL,-1
2025-02-04,W25430,Thameslink,True,21:52,21:50,True,Horsham,Peterborough,True,CALL,-2
2025-02-04,W23810,Great Northern,True,21:55,21:57,True,Moorgate,Stevenage,True,CALL,2
2025-02-04,W24141,Great Northern,True,22:05,22:05,True,Welwyn Garden City,Moorgate,True,CALL,0
2025-02-04,W25427,Thameslink,True,22:06,22:14,True,Peterborough,Horsham,True,CALL,8
2025-02-04,W24138,Great Northern,True,22:10,22:11,True,Moorgate,Welwyn Garden City,True,CALL,1
2025-02-04,W23935,Great Northern,True,22:13,22:23,True,Letchworth,London Kings Cross,True,CALL,10
2025-02-04,W23818,Great Northern,True,22:20,22:20,True,Stevenage,Moorgate,True,CALL,0
2025-02-04,W25434,Thameslink,True,22:22,22:29,True,Horsham,Peterborough,True,CALL,7
2025-02-04,W23815,Great Northern,True,22:25,22:25,True,Moorgate,Stevenage,True,CALL,0
2025-02-04,W23604,Great Northern,True,22:32,22:32,True,London Kings Cross,Cambridge,True,CALL,0
2025-02-04,W24147,Great Northern,True,22:35,22:35,True,Welwyn Garden City,Moorgate,True,CALL,0
2025-02-04,W25431,Thameslink,True,22:37,22:45,True,Peterborough,Horsham,True,CALL,8
2025-02-04,W26247,Thameslink,True,22:37,22:36,True,Brighton,Cambridge,True,CALL,-1
2025-02-04,W24144,Great Northern,True,22:40,22:39,True,Moorgate,Welwyn Garden City,True,CALL,-1
2025-02-04,W23605,Great Northern,True,22:43,22:49,True,Cambridge,London Kings Cross,True,CALL,6
2025-02-04,W23823,Great Northern,True,22:50,22:53,True,Stevenage,Moorgate,True,CALL,3
2025-02-04,W26255,Thameslink,True,22:51,22:53,True,Cambridge,Three Bridges,True,CALL,2
2025-02-04,W25438,Thameslink,True,22:52,22:51,True,Horsham,Peterborough,True,CALL,-1
2025-02-04,X46091,Great Northern,True,22:55,22:54,True,Moorgate,Hertford North,True,CALL,-1
2025-02-04,W24153,Great Northern,True,23:05,23:06,True,Welwyn Garden City,Moorgate,True,CALL,1
2025-02-04,W25435,Thameslink,True,23:06,23:10,True,Peterborough,Horsham,True,CALL,4
2025-02-04,W24151,Great Northern,True,23:10,23:10,True,Moorgate,Welwyn Garden City,True,CALL,0
2025-02-04,W23937,Great Northern,True,23:13,23:13,True,Letchworth,London Kings Cross,True,CALL,0
2025-02-04,W23826,Great Northern,True,23:20,23:21,True,Stevenage,Moorgate,True,CALL,1
2025-02-04,W25440,Thameslink,True,23:22,23:21,True,Horsham,Peterborough,True,CALL,-1
2025-02-04,X46090,Great Northern,True,23:25,23:24,True,Moorgate,Finsbury Park,True,DESTINATION,-1
2025-02-04,W23610,Great Northern,True,23:32,23:33,True,London Kings Cross,Cambridge,True,CALL,1
2025-02-04,W24158,Great Northern,True,23:35,23:35,True,Welwyn Garden City,Moorgate,True,CALL,0
2025-02-04,W23228,Thameslink,True,23:36,23:42,True,Peterborough,London Kings Cross,True,CALL,6
2025-02-04,W26253,Thameslink,True,23:37,23:36,True,Brighton,Cambridge,True,CALL,-1
2025-02-04,W24156,Great Northern,True,23:40,23:40,True,Moorgate,Welwyn Garden City,True,CALL,0
2025-02-04,W23611,Great Northern,True,23:44,23:47,True,Cambridge,London Kings Cross,True,CALL,3
2025-02-04,W23830,Great Northern,True,23:51,23:52,True,Stevenage,Moorgate,True,CALL,1
2025-02-04,W23178,Thameslink,True,23:51,23:51,True,Cambridge,London Kings Cross,True,CALL,0
2025-02-04,W25442,Thameslink,True,23:52,23:51,True,Horsham,Peterborough,True,CALL,-1
2025-02-04,X46087,Great Northern,True,23:55,23:55,True,Moorgate,Finsbury Park,True,DESTINATION,0
2025-02-03,W24183,Great Northern,True,04:39,04:40,True,Welwyn Garden City,London Kings Cross,True,CALL,1
2025-02-03,W23237,Thameslink,True,04:44,04:43,True,Peterborough,London Kings Cross,True,CALL,-1
2025-02-03,W23617,Great Northern,True,05:05,05:03,True,Stevenage,London Kings Cross,True,CALL,-2
2025-02-03,W23169,Great Northern,True,05:07,05:06,True,London Kings Cross,Cambridge,True,CALL,-1
2025-02-03,W23448,Great Northern,True,05:11,05:10,True,London Kings Cross,Hertford North,True,CALL,-1
2025-02-03,W23189,Thameslink,True,05:17,05:17,True,London Kings Cross,Peterborough,True,CALL,0
2025-02-03,W23834,Great Northern,True,05:25,05:25,True,London Kings Cross,Stevenage,True,CALL,0
2025-02-03,W24181,Great Northern,True,05:29,05:29,True,Welwyn Garden City,London Kings Cross,True,CALL,0
2025-02-03,W23486,Great Northern,True,05:32,05:35,True,London Kings Cross,Cambridge,True,CALL,3
2025-02-03,W25298,Thameslink,True,05:36,05:38,True,Peterborough,Horsham,True,CALL,2
2025-02-03,W23171,Thameslink,True,05:37,05:38,True,London Kings Cross,Cambridge,True,CALL,1
2025-02-03,W23908,Great Northern,True,05:39,05:38,False,Letchworth,London Kings Cross,True,CANCELLED_CALL,-1
2025-02-03,W24175,Great Northern,True,05:41,05:41,True,Alexandra Palace,Moorgate,True,CALL,0
2025-02-03,W23631,Great Northern,True,05:49,05:49,True,Stevenage,Moorgate,True,CALL,0
2025-02-03,W26104,Thameslink,True,05:50,06:19,True,Cambridge,Brighton,True,CALL,29
2025-02-03,W23191,Thameslink,True,05:52,05:52,True,London Kings Cross,Peterborough,True,CALL,0
2025-02-03,W24171,Great Northern,True,05:56,05:56,True,Welwyn Garden City,Moorgate,True,CALL,0
2025-02-03,W23626,Great Northern,True,05:55,05:54,True,Moorgate,Stevenage,True,CALL,-1
2025-02-03,W23488,Great Northern,True,06:02,06:02,True,London Kings Cross,Cambridge,True,CALL,0
2025-02-03,W23452,Great Northern,True,06:04,06:03,True,Hertford North,Moorgate,True,CALL,-1
2025-02-03,W23945,Great Northern,True,06:03,06:03,True,Moorgate,Welwyn Garden City,True,CALL,0
2025-02-03,W25301,Thameslink,True,06:05,06:09,True,Peterborough,Three Bridges,True,CALL,4
2025-02-03,W23445,Great Northern,True,06:07,06:07,False,London Kings Cross,Kings Lynn,True,CANCELLED_CALL,0
2025-02-03,W23953,Great Northern,True,06:11,06:11,True,Welwyn Garden City,Moorgate,True,CALL,0
2025-02-03,W23910,Great Northern,True,06:14,06:13,False,Royston,London Kings Cross,True,CANCELLED_CALL,-1
2025-02-03,W23844,Great Northern,True,06:18,06:18,True,Moorgate,Welwyn Garden City,True,CALL,0
2025-02-03,W23636,Great Northern,True,06:19,06:18,False,Stevenage,Moorgate,True,CANCELLED_CALL,-1
2025-02-03,W26108,Thameslink,True,06:21,06:23,True,Cambridge,Brighton,True,CALL,2
2025-02-03,W23196,Thameslink,True,06:22,06:22,False,London Kings Cross,Peterborough,True,CANCELLED_CALL,0
2025-02-03,W23629,Great Northern,True,06:25,06:25,True,Moorgate,Stevenage,True,CALL,0
2025-02-03,W24173,Great Northern,True,06:26,06:58,True,Welwyn Garden City,Moorgate,True,CALL,32
2025-02-03,W23489,Great Northern,True,06:32,06:31,True,London Kings Cross,Cambridge,True,CALL,-1
2025-02-03,W23454,Great Northern,True,06:34,06:33,False,Hertford North,Moorgate,True,CANCELLED_CALL,-1
2025-02-03,W23948,Great Northern,True,06:33,06:33,True,Moorgate,Welwyn Garden City,True,CALL,0
2025-02-03,W25304,Thameslink,True,06:36,06:43,True,Peterborough,Horsham,True,CALL,7
2025-02-03,W26102,Thameslink,True,06:37,07:15,True,Brighton,Cambridge,True,CALL,38
2025-02-03,W23451,Great Northern,True,06:40,06:39,True,Moorgate,Hertford North,True,CALL,-1
2025-02-03,W23958,Great Northern,True,06:41,06:42,True,Welwyn Garden City,Moorgate,True,CALL,1
2025-02-03,W23491,Great Northern,True,06:44,06:48,True,Cambridge,London Kings Cross,True,CALL,4
2025-02-03,W24170,Great Northern,True,06:48,06:48,True,Moorgate,Welwyn Garden City,True,CALL,0
2025-02-03,W23641,Great Northern,True,06:49,06:53,True,Stevenage,Moorgate,True,CALL,4
2025-02-03,W26112,Thameslink,True,06:51,06:53,True,Cambridge,Brighton,True,CALL,2
2025-02-03,W25310,Thameslink,True,06:53,06:52,True,Horsham,Peterborough,True,CALL,-1
2025-02-03,W23634,Great Northern,True,06:55,06:55,False,Moorgate,Stevenage,True,CANCELLED_CALL,0
2025-02-03,W23846,Great Northern,True,06:56,07:06,True,Welwyn Garden City,Moorgate,True,CALL,10
2025-02-03,W26766,Thameslink,True,06:59,07:06,True,Welwyn Garden City,Sevenoaks,True,CALL,7
2025-02-03,W23493,Great Northern,True,07:02,07:02,True,London Kings Cross,Cambridge,True,CALL,0
2025-02-03,W23950,Great Northern,True,07:03,07:12,True,Finsbury Park,Welwyn Garden City,True,STARTS,9
2025-02-03,W23457,Great Northern,True,07:04,07:12,True,Hertford North,Moorgate,True,CALL,8
2025-02-03,W25307,Thameslink,True,07:06,07:10,True,Peterborough,Horsham,True,CALL,4
2025-02-03,W26106,Thameslink,True,07:07,07:19,True,Brighton,Cambridge,True,CALL,12
2025-02-03,W23453,Great Northern,True,07:10,07:10,False,Moorgate,Hertford North,True,CANCELLED_CALL,0
2025-02-03,W23964,Great Northern,True,07:11,07:15,True,Welwyn Garden City,Moorgate,True,CALL,4
2025-02-03,W23495,Great Northern,True,07:14,07:17,True,Cambridge,London Kings Cross,True,CALL,3
2025-02-03,W26952,Thameslink,True,07:15,07:23,True,Sevenoaks,Welwyn Garden City,True,CALL,8
2025-02-03,W23845,Great Northern,True,07:18,07:17,True,Moorgate,Welwyn Garden City,True,CALL,-1
2025-02-03,W23645,Great Northern,True,07:19,07:21,True,Stevenage,Moorgate,True,CALL,2
2025-02-03,W26116,Thameslink,True,07:21,07:22,True,Cambridge,Brighton,True,CALL,1
2025-02-03,W25314,Thameslink,True,07:22,07:27,True,Horsham,Peterborough,True,CALL,5
2025-02-03,W23638,Great Northern,True,07:25,07:26,True,Moorgate,Stevenage,True,CALL,1
2025-02-03,W23848,Great Northern,True,07:26,07:31,True,Welwyn Garden City,Moorgate,True,CALL,5
2025-02-03,W26769,Thameslink,True,07:29,07:28,False,Welwyn Garden City,Sevenoaks,True,CANCELLED_CALL,-1
2025-02-03,W23496,Great Northern,True,07:32,07:32,True,London Kings Cross,Cambridge,True,CALL,0
2025-02-03,W23955,Great Northern,True,07:33,07:40,True,Moorgate,Welwyn Garden City,True,CALL,7
2025-02-03,W23461,Great Northern,True,07:34,07:33,False,Hertford North,Moorgate,True,CANCELLED_CALL,-1
2025-02-03,W25311,Thameslink,True,07:36,07:38,True,Peterborough,Horsham,True,CALL,2
2025-02-03,W26110,Thameslink,True,07:37,07:43,True,Brighton,Cambridge,True,CALL,6
2025-02-03,W23455,Great Northern,True,07:40,07:43,True,Moorgate,Hertford North,True,CALL,3
2025-02-03,W23970,Great Northern,True,07:41,07:42,True,Welwyn Garden City,Moorgate,True,CALL,1
2025-02-03,W23498,Great Northern,True,07:44,07:46,True,Cambridge,London Kings Cross,True,CALL,2
2025-02-03,W26953,Thameslink,True,07:45,07:46,True,Sevenoaks,Welwyn Garden City,True,CALL,1
2025-02-03,W23836,Great Northern,True,07:45,07:45,True,Stevenage,Moorgate,True,CALL,0
2025-02-03,W23847,Great Northern,True,07:48,07:49,True,Moorgate,Welwyn Garden City,True,CALL,1
2025-02-03,W26120,Thameslink,True,07:51,07:54,True,Cambridge,Brighton,True,CALL,3
2025-02-03,W25318,Thameslink,True,07:52,07:54,True,Three Bridges,Peterborough,True,CALL,2
2025-02-03,W23840,Great Northern,True,07:53,07:52,True,Gordon Hill,Moorgate,True,CALL,-1
2025-02-03,W23642,Great Northern,True,07:55,07:59,True,Moorgate,Stevenage,True,CALL,4
2025-02-03,W23850,Great Northern,True,07:57,08:03,True,Welwyn Garden City,Moorgate,True,CALL,6
2025-02-03,W26774,Thameslink,True,07:59,08:06,True,Welwyn Garden City,Sevenoaks,True,CALL,7
2025-02-03,W23500,Great Northern,True,08:02,08:02,False,London Kings Cross,Cambridge,True,CANCELLED_CALL,0
2025-02-03,W23960,Great Northern,True,08:03,08:03,True,Moorgate,Welwyn Garden City,True,CALL,0
2025-02-03,W23463,Great Northern,True,08:04,08:12,True,Hertford North,Moorgate,True,CALL,8
2025-02-03,W25315,Thameslink,True,08:06,08:11,True,Peterborough,Horsham,True,CALL,5
2025-02-03,W23459,Great Northern,True,08:10,08:10,False,Moorgate,Hertford North,True,CANCELLED_CALL,0
2025-02-03,W26114,Thameslink,True,08:07,08:27,True,Brighton,Cambridge,True,CALL,20
2025-02-03,W23976,Great Northern,True,08:11,08:17,True,Welwyn Garden City,Moorgate,True,CALL,6
2025-02-03,W23502,Great Northern,True,08:14,08:19,True,Cambridge,London Kings Cross,True,CALL,5
2025-02-03,W26954,Thameslink,True,08:15,08:12,True,Sevenoaks,Welwyn Garden City,True,CALL,-3
2025-02-03,W23838,Great Northern,True,08:15,08:20,True,Stevenage,Moorgate,True,CALL,5
2025-02-03,W23849,Great Northern,True,08:18,08:18,True,Moorgate,Welwyn Garden City,True,CALL,0
2025-02-03,W26124,Thameslink,True,08:21,08:22,True,Cambridge,Brighton,True,CALL,1
2025-02-03,W25322,Thameslink,True,08:22,08:36,True,Horsham,Peterborough,True,CALL,14
2025-02-03,W23841,Great Northern,True,08:23,08:23,True,Gordon Hill,Moorgate,True,CALL,0
2025-02-03,W23647,Great Northern,True,08:24,08:23,True,Moorgate,Stevenage,True,CALL,-1
2025-02-03,W26780,Thameslink,True,08:29,08:43,True,Welwyn Garden City,Sevenoaks,True,CALL,14
2025-02-03,W23852,Great Northern,True,08:27,08:29,True,Welwyn Garden City,Moorgate,True,CALL,2
2025-02-03,W23504,Great Northern,True,08:32,08:33,True,London Kings Cross,Cambridge,True,CALL,1
2025-02-03,W23966,Great Northern,True,08:34,08:34,True,Moorgate,Welwyn Garden City,True,CALL,0
2025-02-03,W23465,Great Northern,True,08:35,08:34,False,Hertford North,Moorgate,True,CANCELLED_CALL,-1
2025-02-03,W25319,Thameslink,True,08:36,08:50,True,Peterborough,Horsham,True,CANCELLED_CALL,14
2025-02-03,W26118,Thameslink,True,08:37,08:46,True,Brighton,Cambridge,True,CALL,9
2025-02-03,W23982,Great Northern,True,08:41,08:41,True,Welwyn Garden City,Moorgate,True,CALL,0
2025-02-03,W23462,Great Northern,True,08:40,08:44,True,Moorgate,Hertford North,True,CALL,4
2025-02-03,W23506,Great Northern,True,08:44,08:48,True,Cambridge,London Kings Cross,True,CALL,4
2025-02-03,W26955,Thameslink,True,08:45,08:44,False,Sevenoaks,Welwyn Garden City,True,CANCELLED_CALL,-1
2025-02-03,W23851,Great Northern,True,08:48,08:50,True,Moorgate,Welwyn Garden City,True,CALL,2
2025-02-03,W23660,Great Northern,True,08:49,08:48,False,Stevenage,Finsbury Park,True,TERMINATES,-1
2025-02-03,W26129,Thameslink,True,08:51,09:15,True,Cambridge,Brighton,True,CALL,24
2025-02-03,W25326,Thameslink,True,08:52,08:55,True,Horsham,Peterborough,True,CALL,3
2025-02-03,W23853,Great Northern,True,08:56,09:02,True,Welwyn Garden City,Moorgate,True,CALL,6
2025-02-03,W23652,Great Northern,True,08:54,08:54,True,Moorgate,Stevenage,True,CALL,0
2025-02-03,W26786,Thameslink,True,08:59,09:03,True,Welwyn Garden City,Sevenoaks,True,CALL,4
2025-02-03,W23875,Great Northern,True,09:02,09:02,True,London Kings Cross,Letchworth,True,CALL,0
2025-02-03,W23466,Great Northern,True,09:04,09:10,True,Hertford North,Moorgate,True,CALL,6
2025-02-03,W23972,Great Northern,True,09:04,09:03,True,Moorgate,Welwyn Garden City,True,CALL,-1
2025-02-03,W25323,Thameslink,True,09:06,09:27,True,Peterborough,Horsham,True,CALL,21
2025-02-03,W23464,Great Northern,True,09:10,09:10,False,Moorgate,Hertford North,True,CANCELLED_CALL,0
2025-02-03,W26122,Thameslink,True,09:07,09:27,True,Brighton,Cambridge,True,CALL,20
2025-02-03,W23988,Great Northern,True,09:11,09:13,True,Welwyn Garden City,Moorgate,True,CALL,2
2025-02-03,W23509,Great Northern,True,09:13,09:16,True,Cambridge,London Kings Cross,True,CALL,3
2025-02-03,W26956,Thameslink,True,09:15,09:15,True,Sevenoaks,Welwyn Garden City,True,CALL,0
2025-02-03,W24172,Great Northern,True,09:18,09:18,True,Moorgate,Welwyn Garden City,True,CALL,0
2025-02-03,W23666,Great Northern,True,09:19,09:21,True,Stevenage,Moorgate,True,CALL,2
2025-02-03,W26133,Thameslink,True,09:20,09:30,True,Cambridge,Brighton,True,CALL,10
2025-02-03,W25330,Thameslink,True,09:22,09:31,True,Three Bridges,Peterborough,True,CALL,9
2025-02-03,W24174,Great Northern,True,09:26,09:27,True,Welwyn Garden City,Moorgate,True,CALL,1
2025-02-03,W23658,Great Northern,True,09:25,09:25,False,Finsbury Park,Stevenage,True,STARTS,0
2025-02-03,W26792,Thameslink,True,09:29,09:43,True,Welwyn Garden City,Sevenoaks,True,CALL,14
2025-02-03,W23511,Great Northern,True,09:33,09:39,True,London Kings Cross,Cambridge,True,CALL,6
2025-02-03,W23467,Great Northern,True,09:34,09:33,False,Finsbury Park,Moorgate,True,STARTS,-1
2025-02-03,W23978,Great Northern,True,09:35,09:34,True,Moorgate,Welwyn Garden City,True,CALL,-1
2025-02-03,W25327,Thameslink,True,09:34,09:33,False,Finsbury Park,Horsham,True,STARTS,-1
2025-02-03,W26126,Thameslink,True,09:37,09:36,False,Brighton,Cambridge,True,CANCELLED_CALL,-1
2025-02-03,W23994,Great Northern,True,09:41,09:40,True,Welwyn Garden City,Moorgate,True,CALL,-1
2025-02-03,W26957,Thameslink,True,09:44,09:42,True,Sevenoaks,Finsbury Park,True,DESTINATION,-2
2025-02-03,W23513,Great Northern,True,09:44,09:54,True,Cambridge,London Kings Cross,True,CALL,10
2025-02-03,W23674,Great Northern,True,09:50,09:52,True,Stevenage,Moorgate,True,CALL,2
2025-02-03,W23663,Great Northern,True,09:50,09:49,True,Moorgate,Stevenage,True,CALL,-1
2025-02-03,W26138,Thameslink,True,09:50,10:05,True,Cambridge,Brighton,True,CALL,15
2025-02-03,W25334,Thameslink,True,09:52,09:53,True,Horsham,Peterborough,True,CALL,1
2025-02-03,W23877,Great Northern,True,10:02,10:01,True,London Kings Cross,Letchworth,True,CALL,-1
2025-02-03,W24000,Great Northern,True,10:05,10:05,True,Welwyn Garden City,Moorgate,True,CALL,0
2025-02-03,W23984,Great Northern,True,10:05,10:06,True,Moorgate,Welwyn Garden City,True,CALL,1
2025-02-03,W25331,Thameslink,True,10:06,10:17,True,Peterborough,Horsham,True,CALL,11
2025-02-03,W26131,Thameslink,True,10:07,10:08,True,Brighton,Cambridge,True,CALL,1
2025-02-03,W23516,Great Northern,True,10:13,10:22,True,Letchworth,London Kings Cross,True,CALL,9
2025-02-03,W23669,Great Northern,True,10:20,10:20,True,Moorgate,Stevenage,True,CALL,0
2025-02-03,W23679,Great Northern,True,10:20,10:20,True,Stevenage,Moorgate,True,CALL,0
2025-02-03,W26143,Thameslink,True,10:21,10:44,True,Cambridge,Brighton,True,CALL,23
2025-02-03,W25338,Thameslink,True,10:22,10:21,True,Horsham,Peterborough,True,CALL,-1
2025-02-03,W23518,Great Northern,True,10:32,10:32,False,London Kings Cross,Cambridge,True,CANCELLED_CALL,0
2025-02-03,W24006,Great Northern,True,10:35,10:36,True,Welwyn Garden City,Moorgate,True,CALL,1
2025-02-03,W23990,Great Northern,True,10:35,10:34,True,Moorgate,Welwyn Garden City,True,CALL,-1
2025-02-03,W25335,Thameslink,True,10:36,10:38,True,Peterborough,Horsham,True,CALL,2
2025-02-03,W26135,Thameslink,True,10:37,10:35,True,Brighton,Cambridge,True,CALL,-2
2025-02-03,W23520,Great Northern,True,10:43,10:46,True,Cambridge,London Kings Cross,True,CALL,3
2025-02-03,W23675,Great Northern,True,10:50,10:49,True,Moorgate,Stevenage,True,CALL,-1
2025-02-03,W23685,Great Northern,True,10:50,10:52,True,Stevenage,Moorgate,True,CALL,2
2025-02-03,W26148,Thameslink,True,10:51,11:00,True,Cambridge,Brighton,True,CALL,9
2025-02-03,W25342,Thameslink,True,10:52,10:52,True,Horsham,Peterborough,True,CALL,0
2025-02-03,W23879,Great Northern,True,11:02,11:01,True,London Kings Cross,Letchworth,True,CALL,-1
2025-02-03,W24012,Great Northern,True,11:05,11:06,True,Welwyn Garden City,Moorgate,True,CALL,1
2025-02-03,W23996,Great Northern,True,11:05,11:04,True,Moorgate,Welwyn Garden City,True,CALL,-1
2025-02-03,W25339,Thameslink,True,11:06,11:19,True,Peterborough,Horsham,True,CALL,13
2025-02-03,W26141,Thameslink,True,11:07,11:06,True,Brighton,Cambridge,True,CALL,-1
2025-02-03,W23523,Great Northern,True,11:13,11:37,True,Cambridge,London Kings Cross,True,CALL,24
2025-02-03,W23692,Great Northern,True,11:21,11:25,True,Stevenage,Moorgate,True,CALL,4
2025-02-03,W23681,Great Northern,True,11:20,11:19,True,Moorgate,Stevenage,True,CALL,-1
2025-02-03,W26153,Thameslink,True,11:21,11:39,True,Cambridge,Brighton,True,CALL,18
2025-02-03,W25346,Thameslink,True,11:22,11:21,True,Horsham,Peterborough,True,CALL,-1
2025-02-03,W23525,Great Northern,True,11:32,11:31,True,London Kings Cross,Cambridge,True,CALL,-1
2025-02-03,C71933,LNER,False,11:34,11:29,True,London Kings Cross,Finsbury Park,True,TERMINATES,-5
2025-02-03,W24002,Great Northern,True,11:35,11:35,True,Moorgate,Welwyn Garden City,True,CALL,0
2025-02-03,W24018,Great Northern,True,11:35,11:35,True,Welwyn Garden City,Moorgate,True,CALL,0
2025-02-03,W25343,Thameslink,True,11:36,11:51,True,Peterborough,Horsham,True,CALL,15
2025-02-03,W26145,Thameslink,True,11:37,11:35,True,Brighton,Cambridge,True,CALL,-2
2025-02-03,W23527,Great Northern,True,11:43,11:58,True,Cambridge,London Kings Cross,True,CALL,15
2025-02-03,W23697,Great Northern,True,11:50,11:50,True,Stevenage,Moorgate,True,CALL,0
2025-02-03,W23687,Great Northern,True,11:50,11:49,True,Moorgate,Stevenage,True,CALL,-1
2025-02-03,W26158,Thameslink,True,11:51,11:49,False,Cambridge,Brighton,True,CANCELLED_CALL,-2
2025-02-03,W25350,Thameslink,True,11:52,11:55,True,Horsham,Peterborough,True,CALL,3
2025-02-03,W23881,Great Northern,True,12:02,12:01,True,London Kings Cross,Letchworth,True,CALL,-1
2025-02-03,W24008,Great Northern,True,12:05,12:04,True,Moorgate,Welwyn Garden City,True,CALL,-1
2025-02-03,W24024,Great Northern,True,12:05,12:13,True,Welwyn Garden City,Moorgate,True,CALL,8
2025-02-03,W25347,Thameslink,True,12:06,12:09,True,Peterborough,Horsham,True,CALL,3
2025-02-03,W26151,Thameslink,True,12:10,12:12,True,Brighton,Cambridge,True,CALL,2
2025-02-03,W23920,Great Northern,True,12:13,12:15,True,Letchworth,London Kings Cross,True,CALL,2
2025-02-03,W26163,Thameslink,True,12:20,12:26,True,Cambridge,Brighton,True,CALL,6
2025-02-03,W23703,Great Northern,True,12:20,12:20,True,Stevenage,Moorgate,True,CALL,0
2025-02-03,W23693,Great Northern,True,12:20,12:19,True,Moorgate,Stevenage,True,CALL,-1
2025-02-03,W25354,Thameslink,True,12:22,12:35,True,Horsham,Peterborough,True,CALL,13
2025-02-03,W23531,Great Northern,True,12:32,12:32,True,London Kings Cross,Cambridge,True,CALL,0
2025-02-03,W24014,Great Northern,True,12:35,12:35,True,Moorgate,Welwyn Garden City,True,CALL,0
2025-02-03,W24030,Great Northern,True,12:35,12:36,True,Welwyn Garden City,Moorgate,True,CALL,1
2025-02-03,W25351,Thameslink,True,12:36,12:41,True,Peterborough,Horsham,True,CALL,5
2025-02-03,W26155,Thameslink,True,12:37,12:39,True,Brighton,Cambridge,True,CALL,2
2025-02-03,W23533,Great Northern,True,12:43,12:46,True,Cambridge,London Kings Cross,True,CALL,3
2025-02-03,W23710,Great Northern,True,12:50,12:50,True,Stevenage,Moorgate,True,CALL,0
