run_date,service_id,operator,is_passenger_train,scheduled_arrival,actual_arrival,is_actual,origin,destination,was_scheduled_to_stop,stop_status,delay_minutes,origin_crs,origin_longitude,origin_latitude,destination_crs,destination_longitude,destination_latitude
2025-02-05,W26108,Thameslink,True,06:21,06:22,True,Cambridge,Brighton,True,CALL,1,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-05,W23196,Thameslink,True,06:22,06:21,True,King's Cross,Peterborough,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,PBO,-0.249836976699539,52.5749740639353
2025-02-05,W23629,Great Northern,True,06:25,06:25,True,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-05,W24173,Great Northern,True,06:26,06:26,True,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W23489,Great Northern,True,06:32,06:31,True,King's Cross,Cambridge,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-05,W23948,Great Northern,True,06:33,06:32,True,Moorgate,Welwyn Garden City,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-05,W23454,Great Northern,True,06:34,06:34,True,Hertford North,Moorgate,True,CALL,0,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W25304,Thameslink,True,06:36,06:38,True,Peterborough,Horsham,True,CALL,2,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-05,W26102,Thameslink,True,06:37,06:37,True,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-05,W23451,Great Northern,True,06:40,06:40,True,Moorgate,Hertford North,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-02-05,W23958,Great Northern,True,06:41,06:40,True,Welwyn Garden City,Moorgate,True,CALL,-1,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W23491,Great Northern,True,06:44,06:45,True,Cambridge,King's Cross,True,CALL,1,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
2025-02-05,W24170,Great Northern,True,06:48,06:47,True,Moorgate,Welwyn Garden City,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-05,W23641,Great Northern,True,06:49,06:50,True,Stevenage,Moorgate,True,CALL,1,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W26112,Thameslink,True,06:51,06:55,True,Cambridge,Brighton,True,CALL,4,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-05,W25310,Thameslink,True,06:53,06:50,True,Horsham,Peterborough,True,CALL,-3,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-05,W23634,Great Northern,True,06:55,06:55,True,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-05,W23846,Great Northern,True,06:56,06:56,True,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W26766,Thameslink,True,06:59,07:00,True,Welwyn Garden City,Sevenoaks,True,CALL,1,WGC,-0.20407048939388,51.8010467291572,SEV,0.181668922903894,51.2768634092279
2025-02-05,W23493,Great Northern,True,07:02,07:01,True,King's Cross,Cambridge,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-05,W23457,Great Northern,True,07:04,07:07,True,Hertford North,Moorgate,True,CALL,3,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W23950,Great Northern,True,07:03,07:02,True,Moorgate,Welwyn Garden City,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-05,W25307,Thameslink,True,07:06,07:13,True,Peterborough,Horsham,True,CALL,7,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-05,W26106,Thameslink,True,07:07,07:06,True,Brighton,Cambridge,True,CALL,-1,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-05,W23453,Great Northern,True,07:10,07:10,True,Moorgate,Hertford North,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-02-05,W23964,Great Northern,True,07:11,07:12,True,Welwyn Garden City,Moorgate,True,CALL,1,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W23495,Great Northern,True,07:14,07:22,True,Cambridge,King's Cross,True,CALL,8,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
2025-02-05,W26952,Thameslink,True,07:15,07:14,True,Sevenoaks,Welwyn Garden City,True,CALL,-1,SEV,0.181668922903894,51.2768634092279,WGC,-0.20407048939388,51.8010467291572
2025-02-05,W23845,Great Northern,True,07:18,07:17,True,Moorgate,Welwyn Garden City,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-05,W23645,Great Northern,True,07:19,07:20,True,Stevenage,Moorgate,True,CALL,1,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W26116,Thameslink,True,07:21,07:25,True,Cambridge,Brighton,True,CALL,4,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-05,W25314,Thameslink,True,07:22,07:21,True,Horsham,Peterborough,True,CALL,-1,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-05,W23638,Great Northern,True,07:25,07:24,True,Moorgate,Stevenage,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-05,W23848,Great Northern,True,07:26,07:32,True,Welwyn Garden City,Moorgate,True,CALL,6,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W26769,Thameslink,True,07:29,07:32,True,Welwyn Garden City,Sevenoaks,True,CALL,3,WGC,-0.20407048939388,51.8010467291572,SEV,0.181668922903894,51.2768634092279
2025-02-05,W23496,Great Northern,True,07:32,07:33,True,King's Cross,Cambridge,True,CALL,1,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-05,W23955,Great Northern,True,07:33,07:31,True,Moorgate,Welwyn Garden City,True,CALL,-2,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-05,W23461,Great Northern,True,07:34,07:37,True,Hertford North,Moorgate,True,CALL,3,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W25311,Thameslink,True,07:36,07:44,True,Peterborough,Horsham,True,CALL,8,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-05,W26110,Thameslink,True,07:37,07:36,True,Brighton,Cambridge,True,CALL,-1,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-05,W23455,Great Northern,True,07:40,07:39,True,Moorgate,Hertford North,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-02-05,W23970,Great Northern,True,07:41,07:43,True,Welwyn Garden City,Moorgate,True,CALL,2,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W23498,Great Northern,True,07:44,07:46,True,Cambridge,King's Cross,True,CALL,2,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
2025-02-05,W26953,Thameslink,True,07:45,07:42,True,Sevenoaks,Welwyn Garden City,True,CALL,-3,SEV,0.181668922903894,51.2768634092279,WGC,-0.20407048939388,51.8010467291572
2025-02-05,W23836,Great Northern,True,07:45,07:50,True,Stevenage,Moorgate,True,CALL,5,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W23847,Great Northern,True,07:48,07:48,True,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-05,W26120,Thameslink,True,07:51,07:49,False,Finsbury Park,Brighton,True,STARTS,-2,FPK,-0.106284978884699,51.5643002449157,BTN,-0.141280362604851,50.8290032740444
2025-02-05,W25318,Thameslink,True,07:52,07:52,True,Three Bridges,Peterborough,True,CALL,0,TBD,-0.161184082771892,51.116922296857,PBO,-0.249836976699539,52.5749740639353
2025-02-05,W23840,Great Northern,True,07:53,08:06,True,Gordon Hill,Moorgate,True,CALL,13,GDH,-0.0946105124636726,51.6633336093912,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W23642,Great Northern,True,07:55,07:55,True,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-05,W26774,Thameslink,True,07:59,07:59,True,Welwyn Garden City,Sevenoaks,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,SEV,0.181668922903894,51.2768634092279
2025-02-05,W23850,Great Northern,True,07:57,07:59,True,Welwyn Garden City,Moorgate,True,CALL,2,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W23500,Great Northern,True,08:02,08:02,True,King's Cross,Cambridge,True,CALL,0,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-05,W23960,Great Northern,True,08:03,08:03,True,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-05,W23463,Great Northern,True,08:04,08:10,True,Hertford North,Moorgate,True,CALL,6,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W25315,Thameslink,True,08:06,08:12,True,Peterborough,Horsham,True,CALL,6,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-05,W26114,Thameslink,True,08:07,08:09,True,Brighton,Cambridge,True,CALL,2,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-05,W23459,Great Northern,True,08:10,08:09,True,Moorgate,Hertford North,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-02-05,W23976,Great Northern,True,08:11,08:14,True,Welwyn Garden City,Moorgate,True,CALL,3,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W23502,Great Northern,True,08:14,08:18,True,Cambridge,King's Cross,True,CALL,4,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
2025-02-05,W26954,Thameslink,True,08:15,08:15,True,Sevenoaks,Welwyn Garden City,True,CALL,0,SEV,0.181668922903894,51.2768634092279,WGC,-0.20407048939388,51.8010467291572
2025-02-05,W23838,Great Northern,True,08:15,08:17,True,Stevenage,Moorgate,True,CALL,2,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W23849,Great Northern,True,08:18,08:17,True,Moorgate,Welwyn Garden City,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-05,W26124,Thameslink,True,08:21,08:23,True,Cambridge,Brighton,True,CALL,2,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-05,W25322,Thameslink,True,08:22,08:22,True,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-05,W23841,Great Northern,True,08:23,08:24,True,Gordon Hill,Moorgate,True,CALL,1,GDH,-0.0946105124636726,51.6633336093912,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W23647,Great Northern,True,08:24,08:23,True,Moorgate,Stevenage,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-05,W23852,Great Northern,True,08:27,08:32,True,Welwyn Garden City,Moorgate,True,CALL,5,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W26780,Thameslink,True,08:29,08:32,True,Welwyn Garden City,Sevenoaks,True,CALL,3,WGC,-0.20407048939388,51.8010467291572,SEV,0.181668922903894,51.2768634092279
2025-02-05,W23504,Great Northern,True,08:32,08:32,True,King's Cross,Cambridge,True,CALL,0,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-05,W23966,Great Northern,True,08:34,08:33,True,Moorgate,Welwyn Garden City,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-05,W23465,Great Northern,True,08:35,08:38,True,Hertford North,Moorgate,True,CALL,3,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W25319,Thameslink,True,08:36,08:38,True,Peterborough,Horsham,True,CALL,2,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-05,W26118,Thameslink,True,08:37,08:37,True,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-05,W23462,Great Northern,True,08:40,08:44,True,Moorgate,Hertford North,True,CALL,4,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-02-05,W23982,Great Northern,True,08:41,08:42,True,Welwyn Garden City,Moorgate,True,CALL,1,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W23506,Great Northern,True,08:44,08:44,True,Cambridge,King's Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
2025-02-05,W26955,Thameslink,True,08:45,08:42,True,Sevenoaks,Welwyn Garden City,True,CALL,-3,SEV,0.181668922903894,51.2768634092279,WGC,-0.20407048939388,51.8010467291572
2025-02-05,W23851,Great Northern,True,08:48,08:47,True,Moorgate,Welwyn Garden City,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-05,W23660,Great Northern,True,08:49,08:53,True,Stevenage,Moorgate,True,CALL,4,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W26129,Thameslink,True,08:51,08:53,True,Cambridge,Brighton,True,CALL,2,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-05,W25326,Thameslink,True,08:52,08:56,True,Horsham,Peterborough,True,CALL,4,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-05,W23853,Great Northern,True,08:56,08:59,True,Welwyn Garden City,Moorgate,True,CALL,3,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W23652,Great Northern,True,08:54,08:54,True,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-05,W26786,Thameslink,True,08:59,09:01,True,Welwyn Garden City,Sevenoaks,True,CALL,2,WGC,-0.20407048939388,51.8010467291572,SEV,0.181668922903894,51.2768634092279
2025-02-05,W23875,Great Northern,True,09:02,09:01,True,King's Cross,Letchworth Garden City,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,LET,-0.229264161103862,51.9799626923486
2025-02-05,W23466,Great Northern,True,09:04,09:06,True,Hertford North,Moorgate,True,CALL,2,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W23972,Great Northern,True,09:04,09:07,True,Moorgate,Welwyn Garden City,True,CALL,3,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-05,W25323,Thameslink,True,09:06,09:12,True,Peterborough,Horsham,True,CALL,6,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-05,W23464,Great Northern,True,09:10,09:10,True,Moorgate,Hertford North,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-02-05,W26122,Thameslink,True,09:07,09:14,True,Brighton,Cambridge,True,CALL,7,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-05,W23988,Great Northern,True,09:11,09:11,True,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W23509,Great Northern,True,09:13,09:17,True,Cambridge,King's Cross,True,CALL,4,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
2025-02-05,W26956,Thameslink,True,09:15,09:18,True,Sevenoaks,Welwyn Garden City,True,CALL,3,SEV,0.181668922903894,51.2768634092279,WGC,-0.20407048939388,51.8010467291572
2025-02-05,W24172,Great Northern,True,09:18,09:17,True,Moorgate,Welwyn Garden City,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-05,W23666,Great Northern,True,09:19,09:22,True,Stevenage,Moorgate,True,CALL,3,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W26133,Thameslink,True,09:20,09:23,True,Cambridge,Brighton,True,CALL,3,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-05,W25330,Thameslink,True,09:22,09:25,True,Horsham,Peterborough,True,CALL,3,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-05,W23658,Great Northern,True,09:25,09:25,True,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-05,W24174,Great Northern,True,09:26,09:28,True,Welwyn Garden City,Moorgate,True,CALL,2,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W26792,Thameslink,True,09:29,09:31,True,Welwyn Garden City,Sevenoaks,True,CALL,2,WGC,-0.20407048939388,51.8010467291572,SEV,0.181668922903894,51.2768634092279
2025-02-05,W23511,Great Northern,True,09:33,09:32,True,King's Cross,Cambridge,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-05,W23467,Great Northern,True,09:34,09:36,True,Hertford North,Moorgate,True,CALL,2,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W23978,Great Northern,True,09:35,09:35,True,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-05,W25327,Thameslink,True,09:34,09:39,True,Peterborough,Horsham,True,CALL,5,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-05,W26126,Thameslink,True,09:37,09:42,True,Brighton,Cambridge,True,CALL,5,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-05,W23994,Great Northern,True,09:41,09:43,True,Welwyn Garden City,Moorgate,True,CALL,2,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W26957,Thameslink,True,09:44,09:48,True,Sevenoaks,Finsbury Park,True,DESTINATION,4,SEV,0.181668922903894,51.2768634092279,FPK,-0.106284978884699,51.5643002449157
2025-02-05,W23513,Great Northern,True,09:44,09:45,True,Cambridge,King's Cross,True,CALL,1,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
2025-02-05,W23663,Great Northern,True,09:50,09:49,True,Moorgate,Stevenage,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-05,W23674,Great Northern,True,09:50,09:50,True,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W26138,Thameslink,True,09:50,09:52,True,Cambridge,Brighton,True,CALL,2,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-05,W25334,Thameslink,True,09:52,09:56,True,Horsham,Peterborough,True,CALL,4,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-05,W23877,Great Northern,True,10:02,10:01,True,King's Cross,Letchworth Garden City,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,LET,-0.229264161103862,51.9799626923486
2025-02-05,W23984,Great Northern,True,10:05,10:05,True,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-05,W24000,Great Northern,True,10:05,10:05,True,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W25331,Thameslink,True,10:06,10:13,True,Peterborough,Horsham,True,CALL,7,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-05,W26131,Thameslink,True,10:07,10:08,True,Brighton,Cambridge,True,CALL,1,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-05,W23516,Great Northern,True,10:13,10:24,True,Cambridge,King's Cross,True,CALL,11,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
2025-02-05,W23679,Great Northern,True,10:20,10:28,True,Stevenage,Moorgate,True,CALL,8,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W23669,Great Northern,True,10:20,10:19,True,Moorgate,Stevenage,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-05,W26143,Thameslink,True,10:21,10:23,True,Cambridge,Brighton,True,CALL,2,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-05,W25338,Thameslink,True,10:22,10:23,True,Horsham,Peterborough,True,CALL,1,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-05,W23518,Great Northern,True,10:32,10:32,True,King's Cross,Cambridge,True,CALL,0,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-05,W23990,Great Northern,True,10:35,10:35,True,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-05,W24006,Great Northern,True,10:35,10:34,True,Welwyn Garden City,Moorgate,True,CALL,-1,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W25335,Thameslink,True,10:36,10:43,True,Peterborough,Horsham,True,CALL,7,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-05,W26135,Thameslink,True,10:37,10:40,True,Brighton,Cambridge,True,CALL,3,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-05,W23520,Great Northern,True,10:43,10:46,True,Cambridge,King's Cross,True,CALL,3,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
2025-02-05,W23685,Great Northern,True,10:50,10:51,True,Stevenage,Moorgate,True,CALL,1,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W23675,Great Northern,True,10:50,10:48,True,Moorgate,Stevenage,True,CALL,-2,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-05,W26148,Thameslink,True,10:51,10:54,True,Cambridge,Brighton,True,CALL,3,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-05,W25342,Thameslink,True,10:52,10:51,True,Horsham,Peterborough,True,CALL,-1,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-05,W23879,Great Northern,True,11:02,11:01,True,King's Cross,Letchworth Garden City,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,LET,-0.229264161103862,51.9799626923486
2025-02-05,W23996,Great Northern,True,11:05,11:05,True,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-05,W24012,Great Northern,True,11:05,11:05,True,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W25339,Thameslink,True,11:06,11:11,True,Peterborough,Horsham,True,CALL,5,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-05,W26141,Thameslink,True,11:07,11:39,True,Brighton,Royston,True,CALL,32,BTN,-0.141280362604851,50.8290032740444,RYS,-0.0269214800795917,52.0530784433586
2025-02-05,W23523,Great Northern,True,11:13,11:15,True,Cambridge,King's Cross,True,CALL,2,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
2025-02-05,W23692,Great Northern,True,11:21,11:21,True,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W23681,Great Northern,True,11:20,11:19,True,Moorgate,Stevenage,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-05,W26153,Thameslink,True,11:21,11:28,True,Cambridge,Brighton,True,CALL,7,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-05,W25346,Thameslink,True,11:22,11:21,True,Horsham,Peterborough,True,CALL,-1,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-05,W23525,Great Northern,True,11:32,11:31,True,King's Cross,Cambridge,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-05,W24018,Great Northern,True,11:35,11:36,True,Welwyn Garden City,Moorgate,True,CALL,1,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-05,W24002,Great Northern,True,11:35,11:34,True,Moorgate,Welwyn Garden City,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-05,W25343,Thameslink,True,11:36,11:42,True,Peterborough,Horsham,True,CALL,6,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-05,W26145,Thameslink,True,11:37,11:52,True,Brighton,Cambridge,True,CALL,15,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-05,W23527,Great Northern,True,11:43,11:48,True,Cambridge,King's Cross,True,CALL,5,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
